Time,Exchange,Symbol,Bid_Price,Bid_Size,Offer_Price,Offer_Size
09:34:21.504318000,N,AAPL,26.87,2,26.89,8
09:34:21.504799000,Y,AAPL,26.85,2,26.89,6
09:34:21.505552000,N,AAPL,26.87,3,26.89,4
09:34:21.506056000,Z,AAPL,26.86,5,26.89,3
09:34:21.510986000,N,AAPL,26.87,3,26.89,3
09:34:21.572026000,N,AAPL,26.87,2,26.89,3
09:34:21.589923000,T,AAPL,26.81,3,26.89,2
09:34:24.401200000,P,AAPL,26.87,4,26.89,2
09:34:24.401513000,N,AAPL,26.87,2,26.89,2
09:34:24.401636000,Y,AAPL,26.86,2,26.89,1
09:34:24.401754000,N,AAPL,26.87,3,26.9,7
09:34:24.401783000,P,AAPL,26.87,4,26.91,3
09:34:24.402447000,Z,AAPL,26.87,4,26.9,4
09:34:24.402476000,N,AAPL,26.88,1,26.9,3
09:34:24.402537000,N,AAPL,26.88,2,26.9,3
09:34:24.402588000,Z,AAPL,26.87,4,26.9,2
09:34:24.402636000,N,AAPL,26.88,2,26.9,2
09:34:24.402684000,Z,AAPL,26.87,4,26.91,3
09:34:24.403015000,N,AAPL,26.88,2,26.91,3
09:34:24.403816000,N,AAPL,26.88,1,26.91,6
09:34:24.403885000,N,AAPL,26.88,1,26.9,1
09:34:24.444954000,N,AAPL,26.9,1,26.91,4
09:34:24.445066000,Z,AAPL,26.89,2,26.91,3
09:34:24.450864000,N,AAPL,26.89,3,26.9,1
09:34:24.451076000,Z,AAPL,26.89,2,26.9,1
09:34:24.456412000,T,AAPL,26.88,1,26.9,1
09:34:24.456552000,N,AAPL,26.89,4,26.91,3
09:34:24.646089000,N,AAPL,26.89,3,26.91,3
09:34:24.646280000,T,AAPL,26.88,1,26.92,1
09:34:24.646421000,Z,AAPL,26.89,5,26.92,2
09:34:24.646811000,N,AAPL,26.89,4,26.92,3
09:34:24.647061000,N,AAPL,26.89,4,26.92,4
09:34:24.770769000,N,AAPL,26.89,3,26.91,1
09:34:24.770970000,N,AAPL,26.89,3,26.91,2
09:34:24.771086000,N,AAPL,26.89,3,26.91,3
09:34:24.771101000,N,AAPL,26.89,3,26.91,5
09:34:24.771123000,Z,AAPL,26.89,3,26.92,6
09:34:24.772700000,N,AAPL,26.89,1,26.91,6
09:34:24.772822000,N,AAPL,26.89,1,26.91,8
09:34:24.773160000,N,AAPL,26.89,1,26.91,7
09:34:24.773364000,Z,AAPL,26.89,1,26.91,1
09:34:24.773423000,N,AAPL,26.89,1,26.91,7
09:34:24.796246000,N,AAPL,26.89,1,26.9,1
09:34:24.796422000,N,AAPL,26.89,1,26.9,2
09:34:24.796496000,N,AAPL,26.89,1,26.9,3
09:34:24.807475000,N,AAPL,26.89,1,26.9,4
09:34:24.808081000,Z,AAPL,26.89,1,26.91,5
09:34:24.819558000,N,AAPL,26.89,1,26.9,3
09:34:25.508493000,Z,AAPL,26.88,2,26.91,5
09:34:25.508693000,N,AAPL,26.88,1,26.9,5
09:34:25.508851000,N,AAPL,26.87,6,26.9,6
09:34:25.508891000,P,AAPL,26.87,3,26.89,1
09:34:25.509204000,P,AAPL,26.87,2,26.89,2
09:34:25.509348000,N,AAPL,26.87,3,26.89,3
09:34:25.509387000,N,FB,26.87,1,26.89,4
09:34:25.509460000,N,FB,26.87,3,26.89,5
09:34:25.509514000,Z,FB,26.87,3,26.89,3
09:34:25.509588000,K,FB,26.87,2,26.89,1
09:34:25.509719000,N,FB,26.87,1,26.89,6
09:34:25.509761000,B,FB,26.85,5,26.9,3
09:34:25.509775000,Z,FB,26.87,1,26.89,4
09:34:25.509974000,K,FB,26.87,1,26.89,1
09:34:25.510335000,V,FB,26.86,1,26.9,1
09:34:25.513680000,N,FB,26.87,1,26.89,5
09:34:25.571173000,N,FB,26.88,2,26.89,4
09:34:25.571641000,T,FB,26.86,2,26.89,4
09:34:25.571950000,N,FB,26.88,2,26.89,3
09:34:25.572028000,T,FB,26.86,2,26.89,3
09:34:25.572061000,B,FB,26.86,3,26.94,11
09:34:25.572620000,T,FB,26.86,2,26.89,1
09:34:25.572683000,N,FB,26.88,3,26.9,9
09:34:25.708528000,P,FB,26.86,4,26.9,3
09:34:25.708753000,N,FB,26.88,2,26.9,9
09:34:25.709358000,T,FB,26.86,2,26.9,1
09:34:26.164764000,N,FB,26.89,2,26.9,4
09:34:26.164804000,Z,FB,26.89,1,26.9,2
09:34:26.164992000,N,FB,26.89,3,26.9,2
09:34:26.165011000,T,FB,26.89,1,26.9,2
09:34:26.165029000,N,FB,26.89,3,26.9,1
09:34:26.165085000,T,FB,26.89,1,26.9,1
09:34:26.169419000,N,FB,26.89,4,26.91,4
09:34:26.169507000,P,FB,26.89,1,26.91,2
09:34:26.169602000,P,FB,26.9,1,26.91,2
09:34:26.169622000,N,FB,26.89,3,26.91,2
09:34:26.169813000,P,FB,26.9,2,26.92,4
09:34:26.170178000,T,FB,26.89,1,26.91,1
09:34:26.170310000,J,FB,26.88,1,26.95,1
09:34:26.170345000,T,FB,26.9,1,26.91,1
09:34:26.170379000,P,FB,26.9,4,26.92,4
09:34:26.170528000,N,FB,26.9,2,26.92,5
09:34:26.170541000,P,FB,26.91,1,26.92,4
09:34:26.170699000,N,FB,26.9,2,26.92,6
09:34:26.170758000,N,FB,26.9,2,26.92,4
09:34:26.170758000,P,FB,26.91,1,26.92,3
09:34:26.171458000,P,FB,26.9,4,26.92,1
09:34:26.171553000,N,FB,26.91,1,26.92,2
09:34:26.171837000,Z,FB,26.91,1,26.92,7
09:34:26.171991000,Z,FB,26.91,1,26.92,8
09:34:26.171991000,Z,FB,26.91,1,26.92,10
09:34:26.172120000,T,FB,26.9,2,26.92,1
09:34:26.172339000,Z,FB,26.91,1,26.92,3
09:34:26.172480000,Z,FB,26.91,1,26.92,1
09:34:26.181622000,N,FB,26.9,2,26.92,2
09:34:26.181647000,B,FB,26.88,3,26.92,4
09:34:26.181977000,K,FB,26.9,3,26.95,1
09:34:26.182000000,Z,FB,26.88,2,26.93,4
09:34:26.182054000,K,FB,26.9,1,26.95,1
09:34:26.182070000,N,FB,26.89,2,26.92,2
09:34:26.182136000,P,FB,26.89,1,26.93,3
09:34:26.182302000,N,FB,26.89,2,26.92,5
09:34:26.182367000,K,FB,26.89,3,26.95,1
09:34:26.182400000,N,FB,26.89,2,26.92,3
09:34:26.182758000,Z,FB,26.88,2,26.92,5
09:34:26.182780000,Z,FB,26.88,2,26.92,6
09:34:26.182820000,N,FB,26.89,2,26.91,1
09:34:26.183023000,K,FB,26.89,2,26.95,1
09:34:26.183093000,N,FB,26.89,2,26.91,2
09:34:26.183136000,K,FB,26.88,1,26.95,1
09:34:26.183946000,N,FB,26.89,1,26.91,3
09:34:26.184936000,V,FB,26.88,1,26.92,1
09:34:26.192237000,N,FB,26.88,4,26.9,1
09:34:26.192408000,N,FB,26.88,4,26.9,2
09:34:26.192481000,N,FB,26.88,4,26.9,3
09:34:26.203261000,N,FB,26.88,4,26.9,4
09:34:26.203362000,N,FB,26.88,4,26.89,1
09:34:26.203481000,T,FB,26.86,2,26.92,5
09:34:26.208602000,N,FB,26.88,3,26.89,1
09:34:26.208932000,N,FB,26.88,4,26.9,4
09:34:26.221354000,N,FB,26.88,2,26.9,8
09:34:26.238188000,N,FB,26.88,2,26.89,2
09:34:26.242246000,N,FB,26.88,1,26.89,2
09:34:26.329643000,N,FB,26.88,1,26.89,2
09:34:26.329772000,B,FB,26.86,3,26.91,3
09:34:26.329933000,X,FB,26.81,106,26.95,13
09:34:26.403556000,N,FB,26.88,1,26.89,1
09:34:26.414991000,N,FB,26.88,2,26.9,10
09:34:26.415535000,Y,FB,26.86,2,26.9,3
09:34:26.421001000,T,FB,26.86,2,26.89,3
09:34:26.421069000,T,FB,26.86,2,26.89,4
09:34:26.562115000,N,FB,26.88,2,26.9,4
09:34:26.562232000,T,FB,26.86,2,26.89,3
09:34:26.563875000,N,FB,26.88,1,26.89,2
09:34:26.564093000,V,FB,26.87,1,26.91,1
09:34:26.758249000,T,FB,26.86,2,26.92,1
09:34:26.760858000,N,FB,26.88,2,26.9,9
09:34:26.760963000,N,FB,26.88,3,26.9,9
09:34:26.761314000,Y,FB,26.86,2,26.9,2
09:34:26.762449000,Z,FB,26.88,5,26.91,3
09:34:28.457449000,N,FB,26.88,5,26.9,2
09:34:28.457559000,Z,FB,26.88,5,26.9,1
09:34:28.457624000,T,FB,26.87,2,26.9,3
09:34:28.457692000,N,FB,26.88,5,26.9,3
09:34:28.457727000,T,FB,26.87,2,26.9,4
09:34:28.457751000,Z,FB,26.88,4,26.9,1
09:34:28.457815000,N,FB,26.88,3,26.9,4
09:34:28.458405000,Z,FB,26.88,2,26.9,1
09:34:28.458474000,K,FB,26.88,2,26.9,1
09:34:28.458836000,T,FB,26.87,1,26.9,4
09:34:28.492072000,N,FB,26.88,1,26.89,3
09:34:28.502576000,N,FB,26.88,1,26.89,4
09:34:28.514108000,N,FB,26.88,1,26.89,3
09:34:30.419608000,N,FB,26.88,1,26.89,2
09:34:31.662097000,N,FB,26.88,1,26.89,1
09:34:31.663131000,N,FB,26.88,2,26.89,1
09:34:31.663300000,Y,FB,26.87,1,26.89,1
09:34:31.663368000,N,FB,26.88,3,26.89,1
09:34:31.663403000,Y,FB,26.87,1,26.9,3
09:34:31.663653000,N,FB,26.88,3,26.9,3
09:34:31.663689000,P,FB,26.88,1,26.9,1
09:34:31.663861000,N,FB,26.88,4,26.91,7
09:34:31.664007000,N,FB,26.89,1,26.91,7
09:34:31.664285000,N,FB,26.89,2,26.91,7
09:34:31.861826000,N,FB,26.89,1,26.9,2
09:34:31.861930000,N,FB,26.88,3,26.9,2
09:34:31.862187000,Z,FB,26.88,5,26.9,1
09:34:31.862316000,T,FB,26.88,4,26.9,3
09:34:31.862348000,N,FB,26.88,3,26.9,3
09:34:31.862592000,P,FB,26.88,5,26.9,1
09:34:31.862719000,T,FB,26.89,1,26.9,3
09:34:31.862738000,N,FB,26.88,5,26.9,3
09:34:31.862792000,T,FB,26.89,2,26.9,3
09:34:31.862810000,N,FB,26.88,5,26.9,4
09:34:31.956174000,N,FB,26.88,3,26.9,3
09:34:37.609273000,N,FB,26.88,5,26.89,1
09:34:37.609448000,T,FB,26.88,3,26.9,3
09:34:37.609468000,P,FB,26.88,4,26.9,1
09:34:37.609481000,K,FB,26.88,4,26.89,1
09:34:37.609495000,N,FB,26.88,3,26.89,2
09:34:37.609584000,T,FB,26.88,3,26.89,3
09:34:37.609600000,T,FB,26.88,3,26.89,4
09:34:37.609621000,P,FB,26.88,2,26.9,1
09:34:37.609678000,T,FB,26.88,3,26.89,5
09:34:37.609765000,K,FB,26.88,3,26.89,1
09:34:37.610058000,T,FB,26.88,1,26.89,5
09:34:37.610123000,N,FB,26.88,1,26.89,6
09:34:37.610382000,P,FB,26.88,1,26.89,2
09:34:37.610995000,N,FB,26.88,1,26.89,5
09:34:37.611090000,T,FB,26.88,1,26.89,4
09:34:37.611090000,N,FB,26.88,1,26.89,3
09:34:37.611137000,T,FB,26.88,1,26.89,3
09:34:37.611209000,K,FB,26.88,1,26.92,2
09:34:37.611279000,X,FB,26.81,106,26.89,2
09:34:37.611838000,N,FB,26.88,2,26.9,8
09:34:37.611838000,N,FB,26.88,3,26.9,8
09:34:37.614412000,B,FB,26.86,3,26.9,3
09:34:37.616284000,N,FB,26.88,2,26.89,2
09:34:37.734867000,N,FB,26.88,3,26.89,1
09:34:37.734945000,N,FB,26.88,4,26.89,1
09:34:37.798874000,N,FB,26.88,3,26.89,1
09:34:37.799510000,N,FB,26.88,2,26.89,1
09:34:37.809400000,N,FB,26.88,3,26.89,1
09:34:37.809447000,T,FB,26.88,1,26.89,2
09:34:37.809551000,T,FB,26.88,1,26.9,3
09:34:38.006275000,N,FB,26.89,3,26.9,2
09:34:38.006704000,N,FB,26.89,4,26.9,2
09:34:38.006979000,N,FB,26.89,5,26.9,2
09:34:38.008424000,N,FB,26.89,4,26.9,2
09:34:38.011352000,N,FB,26.89,3,26.9,2
09:34:38.089106000,P,FB,26.89,2,26.92,4
09:34:38.089832000,T,FB,26.89,1,26.9,3
09:34:38.207034000,V,FB,26.88,1,26.92,1
09:34:38.207581000,N,FB,26.88,5,26.9,3
09:34:38.207977000,N,FB,26.88,4,26.9,3
09:34:38.208286000,N,FB,26.88,2,26.9,3
09:34:38.208376000,N,FB,26.88,2,26.89,1
09:34:38.208410000,P,FB,26.88,1,26.91,3
09:34:38.208593000,N,FB,26.88,2,26.89,2
09:34:38.208608000,K,FB,26.88,2,26.91,1
09:34:38.208684000,Z,FB,26.87,5,26.91,5
09:34:38.322375000,N,FB,26.88,2,26.89,1
09:34:38.322947000,N,FB,26.88,3,26.89,1
09:34:38.323074000,X,FB,26.81,106,26.95,13
09:34:38.323125000,T,FB,26.88,1,26.9,3
09:34:38.324795000,N,FB,26.89,1,26.9,3
09:34:38.325089000,N,FB,26.89,2,26.9,3
09:34:38.325643000,T,FB,26.89,1,26.9,3
09:34:38.325754000,N,FB,26.89,2,26.9,2
09:34:38.325848000,N,FB,26.89,2,26.9,2
09:34:38.649732000,T,FB,26.89,1,26.9,3
09:34:38.649852000,B,FB,26.86,3,26.92,4
09:34:38.649872000,T,FB,26.88,1,26.9,3
09:34:38.650426000,T,FB,26.88,1,26.89,1
09:34:38.650935000,N,FB,26.88,2,26.9,4
09:34:38.755815000,N,FB,26.88,2,26.89,1
09:34:38.756343000,N,FB,26.88,3,26.89,1
09:34:38.756571000,X,FB,26.81,106,26.95,13
09:34:38.764274000,N,FB,26.89,2,26.9,3
09:34:38.764777000,T,FB,26.89,1,26.9,3
09:34:38.764929000,N,FB,26.89,2,26.9,2
09:34:38.767025000,T,FB,26.89,1,26.9,3
09:34:38.774334000,N,FB,26.89,1,26.9,2
09:34:38.774937000,K,FB,26.88,4,26.92,2
09:34:38.774958000,Z,FB,26.88,4,26.91,4
09:34:38.775364000,V,FB,26.88,1,26.92,1
09:34:38.775733000,N,FB,26.88,4,26.9,3
09:34:38.775923000,N,FB,26.88,2,26.9,3
09:34:38.776559000,T,FB,26.88,1,26.89,1
09:34:38.777061000,K,FB,26.88,1,26.92,2
09:34:39.005777000,N,FB,26.89,1,26.9,5
09:34:39.005804000,T,FB,26.88,1,26.9,3
09:34:39.005942000,N,FB,26.89,2,26.9,3
09:34:39.006015000,T,FB,26.89,2,26.9,3
09:34:39.006039000,T,FB,26.89,3,26.9,3
09:34:39.006058000,T,FB,26.89,4,26.9,3
09:34:39.006072000,N,FB,26.89,2,26.9,3
09:34:39.007497000,T,FB,26.89,4,26.9,3
09:34:39.010855000,N,FB,26.89,3,26.9,2
09:34:39.016544000,P,FB,26.89,2,26.91,2
09:34:39.016730000,N,FB,26.89,1,26.9,4
09:34:39.016763000,T,FB,26.89,2,26.9,3
09:34:39.016871000,T,FB,26.89,1,26.9,3
09:34:39.016920000,N,FB,26.88,4,26.9,5
09:34:39.017448000,V,FB,26.88,1,26.92,1
09:34:39.018403000,K,FB,26.88,1,26.89,1
09:34:39.018739000,T,FB,26.88,1,26.89,2
09:34:39.018845000,T,FB,26.88,1,26.89,3
09:34:39.018845000,T,FB,26.88,1,26.89,4
09:34:39.019233000,T,FB,26.88,1,26.89,3
09:34:39.021820000,N,FB,26.88,1,26.9,5
09:34:39.021868000,N,FB,26.88,1,26.89,4
09:34:39.021906000,K,FB,26.88,1,26.92,2
09:34:39.022142000,N,FB,26.88,1,26.89,3
09:34:39.022422000,N,FB,26.88,1,26.89,4
09:34:39.024917000,P,FB,26.87,2,26.89,1
09:34:39.025118000,T,FB,26.86,3,26.89,3
09:34:39.025182000,N,FB,26.87,4,26.89,5
09:34:39.025258000,K,FB,26.87,3,26.92,2
09:34:39.025325000,N,FB,26.87,3,26.89,6
09:34:39.025389000,P,FB,26.87,2,26.88,2
09:34:39.025463000,K,FB,26.87,3,26.89,1
09:34:39.025533000,N,FB,26.87,3,26.89,7
09:34:39.025576000,P,FB,26.87,1,26.88,3
09:34:39.025590000,K,FB,26.87,3,26.89,2
09:34:39.025811000,N,FB,26.87,4,26.89,7
09:34:39.025952000,Z,FB,26.86,3,26.88,4
09:34:39.026147000,N,FB,26.87,3,26.88,2
09:34:39.029696000,Z,FB,26.86,3,26.88,3
09:34:39.052686000,T,FB,26.82,10,26.88,2
09:34:39.052833000,N,FB,26.87,4,26.89,6
09:34:39.053057000,N,FB,26.87,5,26.89,6
09:34:39.097672000,N,FB,26.87,4,26.89,5
09:34:39.097858000,N,FB,26.87,2,26.89,5
09:34:39.098096000,N,FB,26.87,1,26.89,5
09:34:39.225455000,T,FB,26.82,3,26.88,1
09:34:39.225524000,N,FB,26.87,2,26.89,5
09:34:39.225584000,T,FB,26.82,3,26.89,3
09:34:41.233625000,N,FB,26.87,1,26.89,3
09:34:41.317021000,N,FB,26.87,1,26.89,4
09:34:46.306656000,N,FB,26.86,4,26.89,5
09:34:46.306726000,N,FB,26.86,4,26.88,1
09:34:46.307032000,Z,FB,26.86,3,26.88,2
09:34:46.307146000,Z,FB,26.86,3,26.88,3
09:34:46.307344000,V,FB,26.86,1,26.9,1
09:34:46.307390000,Z,FB,26.86,2,26.88,3
09:34:46.307474000,N,FB,26.86,4,26.88,2
09:34:46.307538000,B,FB,26.84,1,26.88,3
09:34:46.307737000,N,FB,26.86,1,26.88,4
09:34:46.307795000,V,FB,26.85,1,26.89,1
09:34:46.308273000,N,FB,26.85,5,26.88,4
09:34:46.308472000,N,FB,26.85,5,26.88,5
09:34:46.308771000,N,FB,26.85,6,26.88,3
09:34:46.309005000,Z,FB,26.85,5,26.88,2
09:34:46.309107000,T,FB,26.83,8,26.88,4
09:34:46.309259000,T,FB,26.83,8,26.88,6
09:34:46.322706000,N,FB,26.85,6,26.88,6
09:34:46.322726000,T,FB,26.83,3,26.88,4
09:34:46.323074000,V,FB,26.86,1,26.89,1
09:34:47.808085000,Z,FB,26.86,5,26.89,5
09:34:47.808099000,N,FB,26.86,4,26.88,5
09:34:47.810375000,N,FB,26.87,2,26.89,3
09:34:47.810477000,N,FB,26.87,3,26.89,3
09:34:47.810535000,N,FB,26.88,1,26.89,3
09:34:47.810675000,N,FB,26.88,2,26.89,3
09:34:47.810911000,Z,FB,26.86,5,26.89,1
09:34:47.955601000,N,FB,26.88,2,26.9,3
09:34:47.956264000,Z,FB,26.88,3,26.91,2
09:34:47.956358000,Z,FB,26.88,5,26.91,2
09:34:47.957639000,N,FB,26.88,6,26.9,1
09:34:50.218294000,Z,FB,26.88,7,26.92,3
09:34:50.218371000,Z,FB,26.88,8,26.92,3
09:34:50.627810000,N,FB,26.88,6,26.9,5
09:34:54.055359000,N,FB,26.88,6,26.89,1
09:34:54.055936000,Z,FB,26.88,7,26.92,3
09:34:54.056258000,Z,FB,26.88,6,26.91,5
09:34:54.056674000,N,FB,26.88,2,26.9,5
09:34:54.057280000,Z,FB,26.88,4,26.91,5
09:34:54.058635000,N,FB,26.88,3,26.9,4
09:34:54.059224000,Z,FB,26.88,6,26.91,5
09:34:54.952984000,N,FB,26.88,3,26.9,5
09:34:56.994559000,N,FB,26.88,2,26.9,6
09:34:57.963550000,Z,FB,26.88,4,26.91,5
09:35:00.314952000,N,FB,26.88,3,26.9,5
09:35:00.510395000,N,FB,26.88,3,26.9,6
09:35:00.763758000,N,FB,26.88,3,26.9,5
09:35:00.984761000,N,FB,26.88,3,26.9,6
09:35:01.383732000,N,FB,26.88,3,26.9,5
09:35:01.500518000,N,FB,26.88,3,26.9,6
09:35:04.064762000,N,FB,26.88,3,26.9,5
09:35:04.934165000,N,FB,26.88,3,26.9,6
09:35:05.113364000,N,FB,26.88,3,26.9,5
09:35:05.152238000,N,FB,26.88,2,26.9,6
09:35:05.152357000,N,FB,26.87,7,26.9,8
09:35:05.152392000,N,FB,26.87,7,26.89,1
09:35:05.152447000,Z,FB,26.88,2,26.9,3
09:35:05.152606000,N,FB,26.87,3,26.89,2
09:35:05.152727000,N,FB,26.87,3,26.89,1
09:35:05.457864000,N,FB,26.87,3,26.9,10
09:35:05.458558000,N,FB,26.89,1,26.9,6
09:35:05.458578000,P,FB,26.89,1,26.9,2
09:35:05.458674000,N,FB,26.89,1,26.9,5
09:35:05.458694000,P,FB,26.89,1,26.9,1
09:35:05.458730000,K,FB,26.89,1,26.92,2
09:35:05.458854000,N,FB,26.89,1,26.9,4
09:35:05.463341000,N,FB,26.89,1,26.9,4
09:35:05.469850000,P,FB,26.88,2,26.91,3
09:35:05.470084000,N,FB,26.88,4,26.9,5
09:35:05.470218000,Z,FB,26.88,6,26.91,4
09:35:05.470322000,Z,FB,26.88,4,26.91,4
09:35:05.470371000,N,FB,26.88,4,26.9,6
09:35:05.668841000,Z,FB,26.88,2,26.91,4
09:35:06.197258000,Z,FB,26.88,4,26.91,4
09:35:06.197355000,Z,FB,26.88,6,26.91,4
09:35:06.197476000,N,FB,26.88,5,26.9,4
09:35:19.432714000,N,FB,26.88,7,26.91,5
09:35:19.432971000,N,FB,26.89,1,26.91,5
09:35:19.433142000,N,FB,26.89,2,26.91,4
09:35:19.433243000,N,FB,26.89,3,26.91,3
09:35:19.433271000,T,FB,26.85,2,26.92,1
09:35:19.433670000,T,FB,26.9,1,26.92,1
09:35:19.433744000,N,FB,26.89,8,26.91,3
09:35:19.433774000,T,FB,26.9,2,26.92,1
09:35:19.434832000,N,FB,26.9,3,26.91,1
09:35:19.434832000,P,FB,26.9,3,26.94,1
09:35:19.436154000,N,FB,26.9,3,26.93,10
09:35:19.436898000,P,FB,26.9,3,26.92,1
09:35:19.436928000,N,FB,26.9,2,26.92,1
09:35:19.445233000,P,FB,26.9,1,26.92,1
09:35:19.446306000,Y,FB,26.89,2,26.92,5
09:35:19.479109000,N,FB,26.89,8,26.92,3
09:35:19.479231000,N,FB,26.89,9,26.92,3
09:35:19.479660000,Y,FB,26.89,2,26.92,3
09:35:19.489916000,N,FB,26.89,8,26.92,3
09:35:19.490198000,N,FB,26.89,6,26.92,3
09:35:19.603051000,N,FB,26.89,8,26.92,2
09:35:19.655608000,N,FB,26.89,6,26.92,2
09:35:21.621914000,N,FB,26.89,13,26.92,2
09:35:21.622672000,N,FB,26.89,15,26.92,2
09:35:21.623036000,K,FB,26.88,3,26.92,2
09:35:21.623181000,N,FB,26.9,1,26.92,1
09:35:21.623407000,N,FB,26.9,2,26.92,1
09:35:21.623495000,N,FB,26.9,3,26.92,1
09:35:21.624016000,Z,FB,26.9,5,26.94,3
09:35:21.624740000,N,FB,26.9,6,26.92,1
09:35:21.624852000,N,FB,26.9,8,26.93,4
09:35:21.625397000,N,FB,26.91,1,26.93,2
09:35:21.625579000,N,FB,26.91,2,26.93,2
09:35:23.279836000,P,FB,26.91,3,26.94,1
09:35:23.280411000,Z,FB,26.91,4,26.94,3
09:35:23.423606000,Z,FB,26.91,3,26.94,3
09:35:23.423772000,P,FB,26.91,2,26.94,1
09:35:26.041627000,K,FB,26.9,4,26.95,4
09:35:26.042082000,N,FB,26.92,1,26.93,1
09:35:26.042390000,N,FB,26.92,1,26.94,5
09:35:26.042498000,B,FB,26.86,3,26.95,11
09:35:26.043054000,N,FB,26.92,2,26.94,1
09:35:26.043103000,Z,FB,26.92,3,26.95,4
09:35:26.043228000,Z,FB,26.92,5,26.95,4
09:35:26.043337000,V,FB,26.91,1,26.95,1
09:35:26.044739000,N,FB,26.92,2,26.94,2
09:35:26.061548000,N,FB,26.92,1,26.94,3
09:35:26.071376000,N,FB,26.92,1,26.94,4
09:35:26.080112000,N,FB,26.92,1,26.94,5
09:35:26.080344000,N,FB,26.92,1,26.94,6
09:35:26.080769000,Z,FB,26.92,1,26.95,4
09:35:26.081083000,K,FB,26.91,2,26.95,1
09:35:26.089500000,N,FB,26.91,6,26.93,1
09:35:26.089580000,N,FB,26.91,6,26.93,2
09:35:26.089643000,T,FB,26.91,1,26.97,2
09:35:26.089758000,P,FB,26.91,2,26.92,1
09:35:26.089837000,N,FB,26.91,4,26.93,4
09:35:26.089943000,N,FB,26.91,3,26.93,4
09:35:26.090003000,P,FB,26.91,2,26.92,2
09:35:26.090034000,Z,FB,26.91,1,26.93,3
09:35:26.090229000,Y,FB,26.91,1,26.94,3
09:35:26.090302000,N,FB,26.91,2,26.92,3
09:35:26.092670000,N,FB,26.91,9,26.92,3
09:35:26.092670000,T,FB,26.88,5,26.92,3
09:35:26.094686000,N,FB,26.91,9,26.92,2
09:35:26.094817000,N,FB,26.91,7,26.92,2
09:35:26.095357000,T,FB,26.88,8,26.92,2
09:35:26.095394000,N,FB,26.91,8,26.92,2
09:35:26.095690000,X,FB,25.11,1,26.99,46
09:35:26.803547000,N,FB,26.91,8,26.93,6
09:35:26.804325000,N,FB,26.91,7,26.93,6
09:35:28.799210000,N,FB,26.91,7,26.93,4
09:35:28.799700000,Z,FB,26.9,2,26.93,2
09:35:30.650937000,Z,FB,26.92,5,26.95,4
09:35:30.654381000,N,FB,26.92,5,26.94,4
09:35:30.654492000,N,FB,26.92,5,26.94,3
09:35:30.654670000,N,FB,26.92,4,26.94,2
09:35:30.667972000,N,FB,26.92,5,26.94,2
09:35:35.607521000,N,FB,26.92,5,26.95,7
09:35:35.730000000,N,FB,26.92,4,26.95,4
09:35:37.094080000,N,FB,26.93,1,26.95,1
09:35:39.003905000,N,FB,26.92,4,26.95,4
09:35:39.004245000,N,FB,26.92,3,26.94,1
09:35:39.004412000,N,FB,26.92,2,26.94,2
09:35:39.004521000,N,FB,26.92,2,26.94,3
09:35:39.004539000,N,FB,26.92,2,26.94,5
09:35:39.004620000,N,FB,26.92,2,26.94,3
09:35:39.004723000,N,FB,26.92,2,26.94,4
09:35:39.004828000,N,FB,26.92,2,26.94,3
09:35:39.011344000,Z,FB,26.92,4,26.95,5
09:35:39.011438000,Z,FB,26.92,2,26.95,5
09:35:39.013263000,K,FB,26.92,1,26.95,1
09:35:39.013390000,Y,FB,26.92,1,26.94,1
09:35:39.013505000,N,FB,26.91,13,26.93,1
09:35:39.013672000,N,FB,26.91,13,26.93,2
09:35:39.013849000,N,FB,26.91,11,26.93,3
09:35:39.016435000,K,FB,26.91,1,26.95,1
09:35:39.036496000,N,FB,26.91,8,26.92,2
09:35:39.036791000,T,FB,26.9,2,26.92,1
09:35:39.037199000,V,FB,26.89,1,26.93,1
09:35:39.196653000,N,FB,26.91,8,26.93,9
09:35:39.196773000,T,FB,26.9,2,26.93,2
09:35:43.399924000,N,FB,26.91,8,26.93,1
09:35:43.400046000,N,FB,26.91,9,26.93,1
09:35:43.400413000,V,FB,26.9,1,26.94,1
09:35:43.400527000,N,FB,26.91,11,26.94,4
09:35:43.400798000,Z,FB,26.91,5,26.94,2
09:35:43.401142000,N,FB,26.91,13,26.94,1
09:35:43.401277000,N,FB,26.91,14,26.94,1
09:35:43.401682000,N,FB,26.91,14,26.94,1
09:35:43.402274000,V,FB,26.91,1,26.95,1
09:35:43.744089000,Z,FB,26.92,5,26.95,3
09:35:43.744373000,N,FB,26.92,5,26.94,1
09:35:43.745013000,V,FB,26.91,1,26.95,1
09:35:43.766981000,N,FB,26.92,5,26.94,1
09:35:43.900620000,N,FB,26.92,5,26.94,3
09:35:43.900879000,N,FB,26.92,5,26.94,1
09:35:43.901060000,Z,FB,26.92,5,26.95,3
09:35:43.901289000,N,FB,26.92,5,26.94,2
09:35:43.901343000,Z,FB,26.92,4,26.95,5
09:35:43.901389000,N,FB,26.92,4,26.94,2
09:35:43.902111000,Z,FB,26.92,2,26.95,5
09:35:46.274088000,N,FB,26.91,14,26.95,6
09:35:46.274282000,N,FB,26.92,1,26.95,6
09:35:46.274358000,N,FB,26.92,2,26.95,6
09:35:46.274599000,N,FB,26.93,1,26.95,6
09:35:46.274728000,N,FB,26.93,2,26.95,6
