SecurityID,TradeTime,TradePrice,TradeQty,TradeAmount,BuyNo,SellNo,TradeIndex,ChannelNo,TradeBSFlag,BizIndex
600020,2021.01.04T14:14:15.680,3.49,100,349,6691148,6665271,4221807,1,B,10415702
600020,2021.01.04T14:14:15.820,3.48,100,348,6231051,6691184,4221826,1,S,10415755
600020,2021.01.04T14:14:16.650,3.49,100,349,6691452,6665271,4222013,1,B,10416179
600020,2021.01.04T14:14:28.290,3.49,300,1047,6695906,6665271,4224725,1,B,10422939
600020,2021.01.04T14:14:31.850,3.49,3400,11866,6697226,6665271,4225457,1,B,10425008
600020,2021.01.04T14:14:31.850,3.49,400,1396,6697226,6665326,4225458,1,B,10425009
600020,2021.01.04T14:14:31.850,3.49,3000,10470,6697226,6668116,4225459,1,B,10425010
600020,2021.01.04T14:14:31.850,3.49,500,1745,6697226,6671377,4225460,1,B,10425011
600020,2021.01.04T14:14:34.890,3.49,4500,15705,6698448,6671377,4226168,1,B,10426841
600020,2021.01.04T14:14:34.890,3.49,500,1745,6698448,6677409,4226169,1,B,10426842
600020,2021.01.04T14:14:37.980,3.49,200,698,6699524,6677409,4226975,1,B,10428664
600020,2021.01.04T14:14:37.980,3.49,100,349,6699524,6678344,4226976,1,B,10428665
600020,2021.01.04T14:14:39.730,3.49,200,698,6700156,6678344,4227331,1,B,10429600
600020,2021.01.04T14:14:43.670,3.48,700,2436,6231051,6701574,4228254,1,S,10431890
600020,2021.01.04T14:14:43.670,3.48,3000,10440,6274232,6701574,4228255,1,S,10431891
600020,2021.01.04T14:14:44.800,3.49,200,698,6701930,6678344,4228547,1,B,10432528
600020,2021.01.04T14:14:48.680,3.48,22000,76560,6274232,6703287,4229522,1,S,10434759
600020,2021.01.04T14:14:48.680,3.48,3000,10440,6274779,6703287,4229523,1,S,10434760
600020,2021.01.04T14:14:48.680,3.48,700,2436,6310358,6703287,4229524,1,S,10434761
600020,2021.01.04T14:14:48.680,3.48,4900,17052,6332673,6703287,4229525,1,S,10434762
600020,2021.01.04T14:14:48.680,3.48,7400,25752,6335719,6703287,4229526,1,S,10434763
600020,2021.01.04T14:14:48.680,3.48,2900,10092,6343782,6703287,4229527,1,S,10434764
600020,2021.01.04T14:14:48.680,3.48,100,348,6345344,6703287,4229528,1,S,10434765
600020,2021.01.04T14:14:48.680,3.48,100,348,6345392,6703287,4229529,1,S,10434766
600020,2021.01.04T14:14:48.680,3.48,2300,8004,6355495,6703287,4229530,1,S,10434767
600020,2021.01.04T14:14:48.680,3.48,10000,34800,6366487,6703287,4229531,1,S,10434768
600020,2021.01.04T14:14:48.680,3.48,300,1044,6404176,6703287,4229532,1,S,10434769
600020,2021.01.04T14:14:48.680,3.48,200,696,6409472,6703287,4229533,1,S,10434770
600020,2021.01.04T14:14:48.680,3.48,300,1044,6411661,6703287,4229534,1,S,10434771
600020,2021.01.04T14:14:48.680,3.48,200,696,6413337,6703287,4229535,1,S,10434772
600020,2021.01.04T14:14:48.680,3.48,200,696,6413372,6703287,4229536,1,S,10434773
600020,2021.01.04T14:14:48.680,3.48,300,1044,6415509,6703287,4229537,1,S,10434774
600020,2021.01.04T14:14:48.680,3.48,500,1740,6415524,6703287,4229538,1,S,10434775
600020,2021.01.04T14:14:48.680,3.48,200,696,6418008,6703287,4229539,1,S,10434776
600020,2021.01.04T14:14:48.680,3.48,200,696,6418764,6703287,4229540,1,S,10434777
600020,2021.01.04T14:14:48.680,3.48,900,3132,6433205,6703287,4229541,1,S,10434778
600020,2021.01.04T14:14:48.680,3.48,500,1740,6433268,6703287,4229542,1,S,10434779
600020,2021.01.04T14:14:48.680,3.48,200,696,6433565,6703287,4229543,1,S,10434780
600020,2021.01.04T14:14:48.680,3.48,200,696,6435535,6703287,4229544,1,S,10434781
600020,2021.01.04T14:14:48.680,3.48,300,1044,6435652,6703287,4229545,1,S,10434782
600020,2021.01.04T14:14:48.680,3.48,400,1392,6436847,6703287,4229546,1,S,10434783
600020,2021.01.04T14:14:48.680,3.48,200,696,6436939,6703287,4229547,1,S,10434784
600020,2021.01.04T14:14:48.680,3.48,200,696,6457253,6703287,4229548,1,S,10434785
600020,2021.01.04T14:14:48.680,3.48,200,696,6463023,6703287,4229549,1,S,10434786
600020,2021.01.04T14:14:48.680,3.48,200,696,6474315,6703287,4229550,1,S,10434787
600020,2021.01.04T14:14:48.680,3.48,500,1740,6475714,6703287,4229551,1,S,10434788
600020,2021.01.04T14:14:48.680,3.48,200,696,6477050,6703287,4229552,1,S,10434789
600020,2021.01.04T14:14:48.680,3.48,300,1044,6479339,6703287,4229553,1,S,10434790
600020,2021.01.04T14:14:48.680,3.48,100,348,6485754,6703287,4229554,1,S,10434791
600020,2021.01.04T14:14:48.680,3.48,300,1044,6493298,6703287,4229555,1,S,10434792
600020,2021.01.04T14:14:48.680,3.48,300,1044,6493396,6703287,4229556,1,S,10434793
600020,2021.01.04T14:14:48.680,3.48,200,696,6494404,6703287,4229557,1,S,10434794
600020,2021.01.04T14:14:48.680,3.48,200,696,6498301,6703287,4229558,1,S,10434795
600020,2021.01.04T14:14:48.680,3.48,200,696,6499837,6703287,4229559,1,S,10434796
600020,2021.01.04T14:14:48.680,3.48,200,696,6515669,6703287,4229560,1,S,10434797
600020,2021.01.04T14:14:48.680,3.48,500,1740,6522419,6703287,4229561,1,S,10434798
600020,2021.01.04T14:14:48.680,3.48,200,696,6525942,6703287,4229562,1,S,10434799
600020,2021.01.04T14:14:48.680,3.48,300,1044,6525961,6703287,4229563,1,S,10434800
600020,2021.01.04T14:14:48.680,3.48,29200,101616,6527405,6703287,4229564,1,S,10434801
600020,2021.01.04T14:14:48.680,3.48,3700,12876,6527406,6703287,4229565,1,S,10434802
600020,2021.01.04T14:14:48.680,3.48,3100,10788,6527407,6703287,4229566,1,S,10434803
600020,2021.01.04T14:14:48.680,3.48,10000,34800,6536094,6703287,4229567,1,S,10434804
600020,2021.01.04T14:14:48.680,3.48,1000,3480,6560052,6703287,4229568,1,S,10434805
600020,2021.01.04T14:14:48.680,3.48,500,1740,6572075,6703287,4229569,1,S,10434806
600020,2021.01.04T14:14:48.680,3.48,13400,46632,6583227,6703287,4229570,1,S,10434807
600020,2021.01.04T14:14:48.680,3.48,600,2088,6617034,6703287,4229571,1,S,10434808
600020,2021.01.04T14:14:48.680,3.48,5000,17400,6625706,6703287,4229572,1,S,10434809
600020,2021.01.04T14:14:48.680,3.48,300,1044,6660487,6703287,4229573,1,S,10434810
600020,2021.01.04T14:14:48.680,3.48,400,1392,6660500,6703287,4229574,1,S,10434811
600020,2021.01.04T14:14:48.680,3.48,500,1740,6661552,6703287,4229575,1,S,10434812
600020,2021.01.04T14:14:48.680,3.48,200,696,6661857,6703287,4229576,1,S,10434813
600020,2021.01.04T14:14:48.680,3.48,1500,5220,6662066,6703287,4229577,1,S,10434814
600020,2021.01.04T14:14:48.680,3.48,300,1044,6662879,6703287,4229578,1,S,10434815
600020,2021.01.04T14:14:48.680,3.48,800,2784,6667627,6703287,4229579,1,S,10434816
600020,2021.01.04T14:14:48.680,3.48,39100,136068,6679626,6703287,4229580,1,S,10434817
600020,2021.01.04T14:14:48.680,3.48,14400,50112,6680025,6703287,4229581,1,S,10434818
600020,2021.01.04T14:14:48.680,3.48,10000,34800,6680104,6703287,4229582,1,S,10434819
600020,2021.01.04T14:14:48.680,3.48,4000,13920,6695600,6703287,4229583,1,S,10434820
600020,2021.01.04T14:14:48.680,3.48,3200,11136,6696012,6703287,4229584,1,S,10434821
600020,2021.01.04T14:14:48.680,3.48,26200,91176,6697426,6703287,4229585,1,S,10434822
600020,2021.01.04T14:14:50.510,3.49,300,1047,6703993,6678344,4230051,1,B,10435952
600020,2021.01.04T14:15:01.470,3.49,1100,3839,6708173,6680222,4232877,1,B,10442581
600020,2021.01.04T14:15:06.410,3.48,100,348,6697426,6710187,4234484,1,S,10445968
600020,2021.01.04T14:15:07.990,3.49,100,349,6710935,6680222,4234947,1,B,10447093
600020,2021.01.04T14:15:17.570,3.49,200,698,6714600,6680222,4237163,1,B,10452687
600020,2021.01.04T14:15:18.990,3.49,600,2094,6715092,6680222,4237580,1,B,10453539
600020,2021.01.04T14:15:19.730,3.49,100,349,6715422,6680222,4237786,1,B,10454082
600020,2021.01.04T14:15:19.880,3.48,3700,12876,6697426,6715499,4237858,1,S,10454220
600020,2021.01.04T14:15:19.880,3.48,1000,3480,6704287,6715499,4237859,1,S,10454221
600020,2021.01.04T14:15:19.880,3.48,300,1044,6704789,6715499,4237860,1,S,10454222
600020,2021.01.04T14:15:21.830,3.49,100,349,6716202,6680222,4238486,1,B,10455550
600020,2021.01.04T14:15:25.890,3.48,1700,5916,6704789,6717731,4239468,1,S,10457987
600020,2021.01.04T14:15:25.890,3.48,100,348,6706691,6717731,4239469,1,S,10457988
600020,2021.01.04T14:15:25.890,3.48,3400,11832,6711886,6717731,4239470,1,S,10457989
600020,2021.01.04T14:15:26.160,3.48,300,1044,6717842,6717731,4239551,1,B,10458152
600020,2021.01.04T14:15:27.860,3.48,100,348,6718494,6717731,4239970,1,B,10459199
600020,2021.01.04T14:15:27.950,3.48,200,696,6718524,6717731,4239997,1,B,10459257
600020,2021.01.04T14:15:30.900,3.48,100,348,6719668,6717731,4240716,1,B,10461088
600020,2021.01.04T14:15:30.990,3.48,100,348,6719687,6717731,4240721,1,B,10461118
600020,2021.01.04T14:15:32.720,3.48,100,348,6720517,6717731,4241312,1,B,10462469
600020,2021.01.04T14:15:33.920,3.48,100,348,6720855,6717731,4241499,1,B,10463032
600020,2021.01.04T14:15:33.960,3.48,100,348,6720869,6717731,4241508,1,B,10463052
600020,2021.01.04T14:15:36.720,3.47,600,2082,4860427,6721965,4242204,1,S,10464741
600020,2021.01.04T14:15:36.720,3.47,4400,15268,4871313,6721965,4242205,1,S,10464742
600020,2021.01.04T14:15:36.920,3.48,100,348,6722037,6717731,4242241,1,B,10464837
600020,2021.01.04T14:15:43.880,3.48,700,2436,6724751,6717731,4243892,1,B,10469011
600020,2021.01.04T14:15:48.410,3.48,100,348,6726403,6717731,4245013,1,B,10471701
600020,2021.01.04T14:15:50.340,3.47,200,694,4871313,6727036,4245408,1,S,10472758
600020,2021.01.04T14:15:58.930,3.48,100,348,6730084,6717731,4247248,1,B,10477559
600020,2021.01.04T14:16:00.950,3.48,100,348,6730759,6717731,4247666,1,B,10478628
600020,2021.01.04T14:16:03.330,3.48,100,348,6731691,6717731,4248359,1,B,10480193
600020,2021.01.04T14:16:22.300,3.48,300,1044,6738564,6717731,4252904,1,B,10491261
600020,2021.01.04T14:16:22.910,3.48,100,348,6738820,6717731,4253043,1,B,10491631
600020,2021.01.04T14:16:23.490,3.48,100,348,6739031,6717731,4253142,1,B,10491921
600020,2021.01.04T14:16:24.490,3.48,100,348,6739336,6717731,4253336,1,B,10492404
600020,2021.01.04T14:16:26.320,3.48,100,348,6739999,6717731,4253756,1,B,10493469
600020,2021.01.04T14:16:27.400,3.48,100,348,6740401,6717731,4253932,1,B,10494052
600020,2021.01.04T14:16:31.390,3.48,1500,5220,6741924,6717731,4255027,1,B,10496598
600020,2021.01.04T14:16:31.390,3.48,1300,4524,6741925,6717731,4255028,1,B,10496599
600020,2021.01.04T14:16:31.390,3.48,3000,10440,6741925,6718266,4255029,1,B,10496600
600020,2021.01.04T14:16:31.390,3.48,10000,34800,6741925,6724628,4255030,1,B,10496601
600020,2021.01.04T14:16:31.390,3.48,300,1044,6741925,6728375,4255031,1,B,10496602
600020,2021.01.04T14:16:31.390,3.48,1800,6264,6741926,6728375,4255032,1,B,10496603
600020,2021.01.04T14:16:32.780,3.48,100,348,6742471,6728375,4255376,1,B,10497470
600020,2021.01.04T14:16:36.940,3.48,1800,6264,6744095,6728375,4256570,1,B,10500182
600020,2021.01.04T14:16:36.940,3.48,1800,6264,6744095,6730682,4256571,1,B,10500183
600020,2021.01.04T14:16:36.940,3.48,2400,8352,6744095,6737029,4256572,1,B,10500184
600020,2021.01.04T14:16:37.610,3.48,100,348,6744401,6737029,4256848,1,B,10500729
600020,2021.01.04T14:16:37.640,3.48,100,348,6744431,6737029,4256863,1,B,10500773
600020,2021.01.04T14:16:37.770,3.48,8800,30624,6744468,6737029,4256884,1,B,10500820
600020,2021.01.04T14:16:37.770,3.48,2000,6960,6744468,6737757,4256885,1,B,10500821
600020,2021.01.04T14:16:37.770,3.48,1300,4524,6744468,6737977,4256886,1,B,10500822
600020,2021.01.04T14:16:40.830,3.49,100,349,6745655,6680222,4257592,1,B,10502606
600020,2021.01.04T14:16:44.880,3.49,200,698,6747222,6680222,4258607,1,B,10505121
600020,2021.01.04T14:17:05.980,3.49,100,349,6755491,6680222,4263862,1,B,10518299
600020,2021.01.04T14:17:11.620,3.48,200,696,6744468,6757702,4265239,1,S,10521789
600020,2021.01.04T14:17:11.620,3.48,200,696,6746388,6757702,4265240,1,S,10521790
600020,2021.01.04T14:17:11.620,3.48,200,696,6750499,6757702,4265241,1,S,10521791
600020,2021.01.04T14:17:11.620,3.48,100,348,6751694,6757702,4265242,1,S,10521792
600020,2021.01.04T14:17:11.620,3.48,100,348,6752233,6757702,4265243,1,S,10521793
600020,2021.01.04T14:17:11.620,3.48,200,696,6756819,6757702,4265244,1,S,10521794
600020,2021.01.04T14:17:11.740,3.49,200,698,6757748,6680222,4265267,1,B,10521859
600020,2021.01.04T14:17:28.500,3.48,2900,10092,6756819,6764023,4269427,1,S,10531836
600020,2021.01.04T14:17:41.210,3.49,400,1396,6768410,6680222,4272435,1,B,10539124
600020,2021.01.04T14:17:42.160,3.48,100,348,6756819,6768745,4272632,1,S,10539660
600020,2021.01.04T14:17:54.060,3.49,300,1047,6772782,6680222,4275288,1,B,10546185
600020,2021.01.04T14:18:03.640,3.49,400,1396,6776151,6680222,4277743,1,B,10551756
600020,2021.01.04T14:18:04.840,3.49,300,1047,6776606,6680222,4278055,1,B,10552490
600020,2021.01.04T14:18:11.860,3.49,100,349,6779067,6680222,4279882,1,B,10556632
600020,2021.01.04T14:18:16.040,3.49,100,349,6780441,6680222,4280727,1,B,10558755
600020,2021.01.04T14:18:50.180,3.49,100,349,6791926,6680222,4289262,1,B,10578147
600020,2021.01.04T14:18:53.940,3.48,1000,3480,6756819,6793237,4290284,1,S,10580360
600020,2021.01.04T14:18:59.770,3.49,600,2094,6795284,6680222,4291835,1,B,10583769
600020,2021.01.04T14:19:12.520,3.49,200,698,6800088,6680222,4295504,1,B,10591668
600020,2021.01.04T14:19:15.430,3.49,200,698,6801143,6680222,4296345,1,B,10593465
600020,2021.01.04T14:19:17.750,3.48,100,348,6756819,6801981,4296866,1,S,10594786
600020,2021.01.04T14:19:25.670,3.49,200,698,6804854,6680222,4298552,1,B,10599224
600020,2021.01.04T14:19:40.290,3.49,300,1047,6810028,6680222,4302006,1,B,10607644
600020,2021.01.04T14:19:43.760,3.49,300,1047,6811226,6680222,4302928,1,B,10609682
600020,2021.01.04T14:19:55.650,3.49,200,698,6815300,6680222,4305808,1,B,10616446
600020,2021.01.04T14:20:32.470,3.49,100,349,6830462,6680222,4316136,1,B,10641153
600020,2021.01.04T14:20:33.610,3.49,100,349,6830837,6680222,4316320,1,B,10641713
600020,2021.01.04T14:20:36.290,3.49,4100,14309,6831815,6680222,4316897,1,B,10643198
600020,2021.01.04T14:20:36.290,3.49,5900,20591,6831815,6689670,4316898,1,B,10643199
600020,2021.01.04T14:20:39.020,3.49,300,1047,6832790,6689670,4317644,1,B,10644963
600020,2021.01.04T14:20:50.110,3.49,600,2094,6836932,6689670,4320546,1,B,10651753
600020,2021.01.04T14:20:52.940,3.49,100,349,6837997,6689670,4321330,1,B,10653555
600020,2021.01.04T14:21:06.890,3.49,400,1396,6843384,6689670,4324874,1,B,10662057
600020,2021.01.04T14:21:08.010,3.49,300,1047,6843872,6689670,4325283,1,B,10662910
600020,2021.01.04T14:21:09.370,3.49,400,1396,6844419,6689670,4325635,1,B,10663773
600020,2021.01.04T14:21:10.660,3.49,400,1396,6844947,6689670,4326200,1,B,10664798
600020,2021.01.04T14:21:12.890,3.49,100,349,6845807,6689670,4326860,1,B,10666177
600020,2021.01.04T14:21:35.670,3.49,400,1396,6855209,6689670,4335060,1,B,10683087
600020,2021.01.04T14:21:40.660,3.49,200,698,6857316,6689670,4336971,1,B,10686979
600020,2021.01.04T14:21:40.820,3.48,700,2436,6756819,6857382,4336991,1,S,10687070
600020,2021.01.04T14:21:40.820,3.48,900,3132,6763833,6857382,4336992,1,S,10687071
600020,2021.01.04T14:21:44.410,3.49,100,349,6859077,6689670,4338095,1,B,10689778
600020,2021.01.04T14:21:44.840,3.49,2000,6980,6859222,6689670,4338185,1,B,10690051
600020,2021.01.04T14:21:48.230,3.48,1000,3480,6763833,6860678,4339179,1,S,10692399
600020,2021.01.04T14:21:57.200,3.49,100,349,6864420,6689670,4342214,1,B,10698986
600020,2021.01.04T14:22:02.510,3.48,3000,10440,6763833,6866689,4343810,1,S,10702808
600020,2021.01.04T14:22:09.360,3.48,500,1740,6767723,6869595,4345995,1,S,10707815
600020,2021.01.04T14:22:09.360,3.48,3000,10440,6767997,6869595,4345996,1,S,10707816
600020,2021.01.04T14:22:09.360,3.48,100,348,6770509,6869595,4345997,1,S,10707817
600020,2021.01.04T14:22:09.360,3.48,2400,8352,6770940,6869595,4345998,1,S,10707818
600020,2021.01.04T14:22:16.250,3.49,200,698,6872514,6689670,4348136,1,B,10712792
600020,2021.01.04T14:22:19.820,3.49,300,1047,6874039,6689670,4349487,1,B,10715536
600020,2021.01.04T14:22:29.050,3.49,200,698,6878271,6689670,4352442,1,B,10722498
600020,2021.01.04T14:22:30.180,3.49,100,349,6878716,6689670,4352684,1,B,10723203
600020,2021.01.04T14:22:42.740,3.48,2100,7308,6770940,6884368,4356761,1,S,10732694
600020,2021.01.04T14:22:42.740,3.48,7300,25404,6773748,6884368,4356762,1,S,10732695
600020,2021.01.04T14:22:42.740,3.48,200,696,6794239,6884368,4356763,1,S,10732696
600020,2021.01.04T14:22:42.740,3.48,1400,4872,6822566,6884368,4356764,1,S,10732697
600020,2021.01.04T14:22:42.740,3.48,15200,52896,6838340,6884368,4356765,1,S,10732698
600020,2021.01.04T14:22:42.740,3.48,6100,21228,6838933,6884368,4356766,1,S,10732699
600020,2021.01.04T14:22:42.740,3.48,700,2436,6838941,6884368,4356767,1,S,10732700
600020,2021.01.04T14:22:42.740,3.48,2400,8352,6838958,6884368,4356768,1,S,10732701
600020,2021.01.04T14:22:42.740,3.48,1100,3828,6839020,6884368,4356769,1,S,10732702
600020,2021.01.04T14:22:42.740,3.48,100,348,6839996,6884368,4356770,1,S,10732703
600020,2021.01.04T14:22:42.740,3.48,900,3132,6840027,6884368,4356771,1,S,10732704
600020,2021.01.04T14:22:42.740,3.48,3900,13572,6841303,6884368,4356772,1,S,10732705
600020,2021.01.04T14:22:42.740,3.48,18200,63336,6841304,6884368,4356773,1,S,10732706
600020,2021.01.04T14:22:42.740,3.48,7700,26796,6841319,6884368,4356774,1,S,10732707
600020,2021.01.04T14:22:42.740,3.48,32700,113796,6841348,6884368,4356775,1,S,10732708
600020,2021.01.04T14:22:52.070,3.49,300,1047,6888461,6689670,4359671,1,B,10739372
600020,2021.01.04T14:22:52.250,3.48,2900,10092,6841348,6888545,4359699,1,S,10739488
600020,2021.01.04T14:22:52.250,3.48,9000,31320,6841349,6888545,4359700,1,S,10739489
600020,2021.01.04T14:22:54.370,3.49,1500,5235,6889453,6689670,4360351,1,B,10741010
600020,2021.01.04T14:23:02.570,3.49,300,1047,6892981,6689670,4362756,1,B,10746743
600020,2021.01.04T14:23:03.280,3.48,12500,43500,6841349,6893247,4362898,1,S,10747166
600020,2021.01.04T14:23:03.280,3.48,6300,21924,6841350,6893247,4362899,1,S,10747167
600020,2021.01.04T14:23:03.280,3.48,15200,52896,6842034,6893247,4362900,1,S,10747168
600020,2021.01.04T14:23:03.280,3.48,5000,17400,6847951,6893247,4362901,1,S,10747169
600020,2021.01.04T14:23:03.280,3.48,2000,6960,6856250,6893247,4362902,1,S,10747170
600020,2021.01.04T14:23:03.280,3.48,900,3132,6860657,6893247,4362903,1,S,10747171
600020,2021.01.04T14:23:03.280,3.48,100,348,6864451,6893247,4362904,1,S,10747172
600020,2021.01.04T14:23:03.280,3.48,34800,121104,6867442,6893247,4362905,1,S,10747173
600020,2021.01.04T14:23:03.280,3.48,4600,16008,6868098,6893247,4362906,1,S,10747174
600020,2021.01.04T14:23:03.280,3.48,100,348,6873012,6893247,4362907,1,S,10747175
600020,2021.01.04T14:23:03.280,3.48,100,348,6873147,6893247,4362908,1,S,10747176
600020,2021.01.04T14:23:03.280,3.48,2000,6960,6878937,6893247,4362909,1,S,10747177
600020,2021.01.04T14:23:03.280,3.48,100,348,6883570,6893247,4362910,1,S,10747178
600020,2021.01.04T14:23:03.280,3.48,100,348,6886766,6893247,4362911,1,S,10747179
600020,2021.01.04T14:23:03.280,3.48,7800,27144,6887585,6893247,4362912,1,S,10747180
600020,2021.01.04T14:23:03.280,3.48,100,348,6891530,6893247,4362913,1,S,10747181
600020,2021.01.04T14:23:03.280,3.48,700,2436,6892982,6893247,4362914,1,S,10747182
600020,2021.01.04T14:23:05.090,3.48,300,1044,6894025,6893247,4363467,1,B,10748496
600020,2021.01.04T14:23:05.750,3.48,100,348,6894304,6893247,4363660,1,B,10748969
600020,2021.01.04T14:23:05.750,3.48,600,2088,6894305,6893247,4363661,1,B,10748970
600020,2021.01.04T14:23:05.750,3.48,300,1044,6894306,6893247,4363662,1,B,10748971
600020,2021.01.04T14:23:05.750,3.48,1200,4176,6894310,6893247,4363665,1,B,10748976
600020,2021.01.04T14:23:05.750,3.48,300,1044,6894318,6893247,4363673,1,B,10748988
600020,2021.01.04T14:23:06.450,3.48,100,348,6894583,6893247,4364048,1,B,10749645
600020,2021.01.04T14:23:08.780,3.48,1200,4176,6895537,6893247,4364769,1,B,10751287
600020,2021.01.04T14:23:08.780,3.48,200,696,6895539,6893247,4364775,1,B,10751293
600020,2021.01.04T14:23:08.780,3.48,900,3132,6895540,6893247,4364776,1,B,10751295
600020,2021.01.04T14:23:11.760,3.48,1100,3828,6896782,6893247,4365640,1,B,10753304
600020,2021.01.04T14:23:14.760,3.48,700,2436,6898151,6893247,4366531,1,B,10755465
600020,2021.01.04T14:23:21.780,3.48,600,2088,6901295,6893247,4369121,1,B,10761027
600020,2021.01.04T14:23:34.240,3.48,2000,6960,6901295,6906423,4372705,1,S,10769481
600020,2021.01.04T14:23:35.840,3.48,100,348,6901295,6907100,4373191,1,S,10770578
600020,2021.01.04T14:23:35.840,3.48,1900,6612,6902443,6907100,4373192,1,S,10770579
600020,2021.01.04T14:23:37.200,3.48,100,348,6902443,6907615,4373523,1,S,10771370
600020,2021.01.04T14:23:37.200,3.48,400,1392,6907550,6907615,4373524,1,S,10771371
600020,2021.01.04T14:23:42.730,3.49,100,349,6909994,6689670,4375085,1,B,10775114
600020,2021.01.04T14:23:44.320,3.48,600,2088,6907550,6910577,4375455,1,S,10776059
600020,2021.01.04T14:23:44.320,3.48,600,2088,6908324,6910577,4375456,1,S,10776060
600020,2021.01.04T14:23:52.230,3.48,100,348,6913703,6910577,4377544,1,B,10781091
600020,2021.01.04T14:23:52.230,3.48,9900,34452,6913703,6910829,4377545,1,B,10781092
600020,2021.01.04T14:24:00.070,3.48,900,3132,6916944,6910829,4379486,1,B,10786215
